0.9040169  1.e6
0.9054491  1.e6
0.9089514  1.e6
0.9112131  1.e6
0.913166  1.e6
0.9174458  1.e6
0.9185101  1.e6
0.919644  1.e6
0.9199846  1.e6
0.9241951  1.e6
0.9245445  1.e6
0.9271949  1.e6
0.9351934  1.e6
0.9394459  1.e6
0.9408562  1.e6
0.9451281  1.e6
0.9486614  1.e6
0.9498171  1.e6
0.9564044  1.e6
0.9565495  1.e6
0.9615474  1.e6
0.9623069  1.e6
0.9626305  1.e6
0.9642746  1.e6
0.965463  1.e6
0.9673814  1.e6
0.9675834  1.e6
0.971011  1.e6
0.972875  1.e6
0.9731191  1.e6
0.9786177  1.e6
0.9795229  1.e6
0.9814871  1.e6
0.9847067  1.e6
0.9854388  1.e6
0.9876588  1.e6
0.9876756  1.e6
0.9888658  1.e6
0.9925835  1.e6
0.9936616  1.e6
0.9947841  1.e6
0.9952665  1.e6
0.9962663  1.e6
0.999725  1.e6
1.001601  1.e6
1.006577  1.e6
1.011007  1.e6
1.012718  1.e6
1.013615  1.e6
1.018424  1.e6
1.02454  1.e6
1.028273  1.e6
1.029343  1.e6
1.031444  1.e6
1.032792  1.e6
1.035165  1.e6
1.035316  1.e6
1.04754  1.e6
1.048675  1.e6
1.055023  1.e6
1.061327  1.e6
1.062831  1.e6
1.063672  1.e6
1.064364  1.e6
1.065222  1.e6
1.066669  1.e6
1.068129  1.e6
1.072578  1.e6
1.072817  1.e6
1.075751  1.e6
1.08036  1.e6
1.082071  1.e6
1.086023  1.e6
1.086748  1.e6
1.086868  1.e6
1.090167  1.e6
1.090428  1.e6
1.092778  1.e6
1.102386  1.e6
1.104217  1.e6
1.106014  1.e6
1.107103  1.e6
1.107353  1.e6
1.108483  1.e6
1.108543  1.e6
1.109329  1.e6
1.110822  1.e6
1.113073  1.e6
1.113619  1.e6
1.116826  1.e6
1.118957  1.e6
1.12131  1.e6
1.121773  1.e6
1.124917  1.e6
1.125497  1.e6
1.127368  1.e6
1.131617  1.e6
1.1341  1.e6
1.136776  1.e6
1.137944  1.e6
1.14085  1.e6
1.144281  1.e6
1.145112  1.e6
1.146431  1.e6
1.147318  1.e6
1.147421  1.e6
1.148654  1.e6
1.150879  1.e6
1.151523  1.e6
1.151701  1.e6
1.155532  1.e6
1.156032  1.e6
1.158446  1.e6
1.15929  1.e6
1.159988  1.e6
1.160446  1.e6
1.162458  1.e6
1.165454  1.e6
1.173949  1.e6
1.175592  1.e6
1.176845  1.e6
1.176992  1.e6
1.177546  1.e6
1.178049  1.e6
1.180716  1.e6
1.18527  1.e6
1.186545  1.e6
1.187091  1.e6
1.187436  1.e6
1.189346  1.e6
1.190717  1.e6
1.19305  1.e6
